author,comment
@AleshyaKZ,"Smga dgn speak up nya beliau, mslah bs beratasi dgn baik. Dan papua tetap indonesia......"
@HatrianaReon,"Bapatua semangat dalam tugas,jangan pernah  menyerah dengan keritikan kami dari Papua untukmu,"
@AldiFirmansyah-e8t,Temen kampus gue aja sampe bikin grup bahas ⚡ 𝘽𝙀𝙍𝙇𝙄𝘼𝙉 33 ⚡doang.
@DindaPratiwi-e1j,Cuma-cuma tapi bukan sembarangan! Bonus spesial buat kamu yang daftar hari ini! ⚡ 𝘽𝙀𝙍𝙇𝙄𝘼𝙉 33 ⚡
@BellaWulandari-c8m,Lo ngeliat efek ⚡ 𝘽𝙀𝙍𝙇𝙄𝘼𝙉 33 ⚡ ini gak sih? Kayak lagi tren TikTok.
@IndahAtmawijaya,"Bandar Bola Terpercaya 2025 Lengkap Pasaran Liga 1 indonesia ⚡ 𝘽𝙀𝙍𝙇𝙄𝘼𝙉 33 ⚡ SALDO FREE HINGGA 2,5JT"
@YantoDarwan-z7p,"Udah banyak yang buktiin, bonus gratis ini nyata! Kamu kapan? ⚡ 𝘽𝙀𝙍𝙇𝙄𝘼𝙉 33 ⚡"
@BowoHendrawan,"Eh kok tiap scroll story IG temen, pasti ada ⚡ 𝘽𝙀𝙍𝙇𝙄𝘼𝙉 33 ⚡"
@AyundaAmelia-w8t,"Dompet tipis? Santuy! Bonusnya kita yang kasih. Gak pake modal, langsung dapet cuan! ⚡ 𝘽𝙀𝙍𝙇𝙄𝘼𝙉 33 ⚡"
@BellaCristian,"Gue nyari resep mie goreng, yang keluar malah iklan ⚡ 𝘽𝙀𝙍𝙇𝙄𝘼𝙉 33 ⚡."
@CitraKusuma-o9k,Dunia ini keras… tapi bonus dari kami? Lembut dan GRATIS! ⚡ 𝘽𝙀𝙍𝙇𝙄𝘼𝙉 33 ⚡
@DuwiAstuti-i1h,"GRATIS! BONUS LANGSUNG TANPA DEPOSIT! Stok terbatas, hanya untuk yang gercep ⚡ 𝘽𝙀𝙍𝙇𝙄𝘼𝙉 33 ⚡"
@IrilHerman-x4o,"Gue suka penasaran, kenapa ⚡ 𝘽𝙀𝙍𝙇𝙄𝘼𝙉 33 ⚡ bisa sedominan ini?"
@AdistyFriski,"Mau bonus? Gak perlu mantra-mantra. Cukup cek , langsung dapet ⚡ 𝘽𝙀𝙍𝙇𝙄𝘼𝙉 33 ⚡"
@Abdul-f9w,"Memang klo papua itu harus ada penanganan kusus d trs d kawal itu anggaran biar tepat sasaran dan rakyat papua bisa rasakan kemerdekaan yg lama blm dia rasakan selama ini. Kasihan kita adalah satu, jgn bedakan kulit, kita semua nkri"
@advhe77,papua sdh harus jdi perhatian utama dan bersama.
@Rmsyukursyukur-y2b,"om ded saya usul,kalau ada rencana pemusnahan baju-baju bekas import barang sitaan dari bea cukai,mending dikirim ke papua saja,dari pada di musnahkan..."
@BUNGAMATAHARI-g7s,trending lah
@RoSoe-d3g,"PROBLEMNYA ADA DI ORANG PAPUA SENDIRI GIMANA MEREKA MAU MERDEKA SEDANGKAN DIANTARA SAUDARA MEREKA SALING TILEP DAN TIPU DIANTARA SAUDARA MEREKA SENDIRI.

PEMERINTAH PUSAT SUDAH TRANSFER SELURUH UANG OTSUS KE GUBERNUR MAKA MEREKALAH YANG MENGELOLA UANG DAN MAKAN UANG RAKYAT MEREKA SENDIRI."
@Abdul-f9w,"Ya tlg juga bg dedi klo bisa cpt sampaikan pada presiden agar menteri bekerja terjun ke bawah biar tau keluhan rakyatnya secara detail, klo cuma duduk d kantor saja mana tau keluhan rakyat kecil, contolah kg dedi mulyadi itu biar  langsung ada hasilnya,"
@rezoye710,Pemerintah??? Sudah dengarkah? Waktunya beraksi!
@aichiro2633,Biar aj merdeka Papua.. Maluku Aceh.. i donesia semrawutt
@muhammadmuniruddin4800,Terapkan hukuman mati biar koruptor papua tidak lagi macam2
@FiksiPetualangan,"Thanks om deddy sudah memberi wadah untuk saudara kita dari Papua bersuara
Saya harap pemerintah pusat lebih mendengar suara-suara rakyat yang haus dan lapar 
Sehingga keadilan kesejahteraan di papua juga bisa di rasakan terlebih khusus saudara kita di papua yang masih jauh dari kata sejahtera.."
@susanlemon7860,"Geram dengernya, kasian banget rakyat Papua 😢
Saya tidak pernah kasi gift besar selain live tiktok di Papua. Krn saya bisa merasakan sendiri penderitaan mrk yg tdk didengar....😭"
@hardanidedidedi5430,"Kami orang Sumatra gk pernah banyak nuntut ke negara ini seperti orang papua. Mana lebih kaya hasil bumi dan sumber daya alam Sumatra dan papua, kami Sumatra punya semuanya, minyak, gas, emas, batubara, semen, timah,sawit, karet, kopi, padi, hasil laut rempah-rempah dan masih banyak lagi, sedangkan papua hanya punya freeport, tapi terlalu di manjakan sama perintah pusat, kayak mana kalo kami sumtra minta merdeka seperti papua, pasti kami lebih kaya dan lebih maju di banding kan wilayah di Indonesia. Rakyat kami di Sumatera pun banyak perlu di bantu, jangan dikit dikit papua aja yg klen bantu."
@mijonfix4139,"Papua dengan kekayaan alam nya, tak bisa membuat sejahtera penduduk nya, jadi jangan salahkan jika mereka menuntut ingin merdeka 😢😢"
@rvteamfamily5616,gua mau dukung orang papua tapi apa bisa daya tak punya
@hadipratama8078,waduchhh zaman wes merdeka kok rakyat masih menderita..tolong lah pak dedy corbuzier sampaikan suara rakyat jelatah di papua ke pak presiden pak prabowo.
@PiratesfromWestPapua,"Lenis Kogoya coba kasih kasih tunjuk surat rekomendasi dari 6 provinsi di tanah Papua yang mengangkat kau sebagai kepala suku besar di tanah Papua. Lebih baik ko urus egianus kogoya supaya dia jangan buat terorr untuk bunuh guru dan tenaga kesehatan di kabupaten nduga sana,....."
@riayatunaya803,"KORUPSI/KORUPTOR ITU KOMPLOTAN DAN BERANAK...!!!

ADAKAH YANG BISA MEMBERANTAS KORUPSI.?????


GAK ADA.!!!!

Dan bukan hanya PAPUA TIPU PAPUA saja pak, TAPI
INDONESIA TIPU INDONESIA ....!!!"
@kaoskaki6450,Masalahnya oknum koruptornya sdh mati😂😂
@YundaJasmine-e6k,Korupsi korupsi.. Pada doyan uang rakyat...
@iwasiswasusena1542,"Bagaimana ini, koruptor  bener-bener koruptor.  Kemana itu uangnya.  Jadi ini mata rantai antra pemerintah pusat dan rakyat Papua yang menjadi penghianat.  Yang seperti ini harus segera ditangkap dan dihukum seberat-beratnya.  Kalau pelu ikat ditiang di tengah alun-alun.
Jangankan orang Papua saya juga marah mendengarnya. Ini harus tuntas diselsaikan.  Ayo lah MENDAGRI........ ayo lah Pak Presiden........ini harus segera dan disiarkan di media, supaya kami dari barat/saudara-saudara Papua tahu bagaimana ini sudah ditangani."
@hardanidedidedi5430,"Orang papua banyak di TNI dan aparatur sipil menjadi penghianat NKRI, orang papua di latih tentara, habis itu di masuk jadi anggota KKB, BUPATI GUBERNUR, MAHASISWA KULIAH DI dalam negeri dan di luar negeri sibuk domonstrasi minta merdeka, hanya negara bodoh yg mau memberi mereka kesempatan duduk di institusi pemerintahan dan TNI polri. Orang orang papua orang yg tidak tahu berterima kasih, kalo meminta seperti merampok, di bangun sekolah di bakar, di bangun puskesmas di bakar, dokter dan perawat nya di bunuh, semua serba salah dengan mereka."
@wirasutirta,"di daerah itu ada raja2 kecil yg berkuasa. klo ekonomi mereka diusik, mereka bakal bikin ribut di daerah.. 

jangankan di papua, di jawa juga gitu.. bedanya klo di jawa masyarakat yg gak kebagian uang negara, masih bisa cari rejeki dari jalur wirausaha... 

klo didaerah mau usaha apa ?? cuma mengandalkan lahan kebon yg diwariskan oleh nenek buyut"
@NataChanel-n7h,"Benar"" Papua di jadikan ladang buat para koruptor di daerah Papua itu sendiri, kl memang seperti itu kenapa, selama ini dari pemerintah pusat pun tidak ada kecurigaan mengenai hal ini, usut dan usut tuntas mengenai dana yg tidak sampai ke bawah ini., tidak heran Papua susah untuk bersaing dg provinsi"" lain.. Ancuur Ancuur"
@dodiirawan5018,Kami cinta papua❤
@wbchannel2892,Pranowo mlempem
@kumeserbillymarjen991,"sejak kapan lennis kogoya ini kepala suku papua sejak kapan ada suku papua bcara itu yg benar jangan tukang tipu, papua ini ada 250an lebih suku apakah de bisa kuasai semua bhs budaya adat istiadat dari 250an suku ini sehingga dia nobatkan diri sebagai kepala suku papua dan stop dengan bcara tdk dapat anggaran dari pada anggran kasih ko yg kerja tdk jelas lebih baik anggran itu pake lihat tonk anak"" papua yang ada ini"
@yulinarsidomulyo9575,"Perihatin sekaligus miris sebenarnya melihat kondisi rakyat miskin di Indonesia, memilukan....saya hanya menyarankan kepada pemerintah, ayolah kita lebih serius lagi memusnahkan korupsi, jangan tebang pilih, hukum di Indonesia harus benar benar tegak. Thanks. Abrorry adam"
@hardanidedidedi5430,"Kalo orang papua terlalu banyak menuntut ini itu... Padahal ilmunya dia gk tau, mintak duit, mintak jabatan, rakusnya seperti babi, padahal banyak korupsi di papua sana, pemerintah nya pun orang papua juga,"
@BlacKids21,"Ujung"" bicara duit saja...
Klo mmg ada oknum""..knpa g diselidiki saja...

Ini malah podcast melulu😅"
@Lidarumkam,??
@demitchangwa8545,Usut dan TNI hrs kawal dana apapun dr pemerintah
@Lidarumkam,"Daerah papua tempat tambang besar bgitu banyak pedapatan wilayahnya untuk negara, miris jadi nya klu negara dana pejabat nya ..... ?"
@putuwena462,Strategi pengelolaan pemerintahan sangat perlu diperbaiki.
@StevenMasela,Priksa smua pejabat di papua
@mruligunawan5451,Pantas mereka pengen merdeka kalo oknum2 itu tidak segera ditindak walaupun dari pusat nya benar tapi pemerintah daerah nya bobrok sama aja sia2.
@yulinarsidomulyo9575,"Hampir di seluruh Indonesia kondisi jalan provinsi dan kabupaten rusak berat, contohnya di Lampung Tengah 90 persen jalan provinsi dan kabupaten hancur jadi kubangan kerbau. Thanks. Abrorry adam di Lampung"
@widyaagustindamayanti9079,"Pejabat di papua hidupnya makmur semua gaya hidup anak""nya hedon parah padahal itu hasil korup 😂😂"
@rsp93,"Kenapa harus papua, aceh dah maluku?"
@bangdik55,"Bagikan ke seluruh media sosial kita... Walau kita tidak dapat membantu saudara2 kita di papua sana secara personal.. tapi setidaknya kita juga ingin papua di perhatikan lebih oleh pemerintah.😊😊

Semoga seluruh keluarga kita yg di papua selalu di beri kesehatan dan kekuatan oleh allah SWT 🙏🙏"
@yulinarsidomulyo9575,"Buat rakyat Indonesia, jangan terlalu berharap untuk hidup lebih baik, selama koruptor tidak di berantas tuntas sampai ke akarnya. Thanks. From Abrorry adam di Lampung"
@gunturwahyono2792,Up
@AbdulAzis-rv3fo,Y semua harus di kembalikan ke bapak presiden Prabowo agar Papua di utamakan agar seluruh rakyat Papua damai makmur dan sejahtera karena Papua adalah kesatuan Republik Indonesia jdi Papua  harus di perhatikan jadi bapak presiden Prabowo agar semua pejabat yg ada di Papua agar semua pejabat di tarik dulu Karana banyak yg korupsi koruptor yg harus di bumi hanguskan jga
@JulianaTalaway,pejabat level tinggi pasti banyak yang kebagian jadi beritanya gak muncul
@yulinarsidomulyo9575,"Sudah pemerintahnya salah kelola, di tambah maraknya korupsi di semua lini, mulai dari pusat hingga ke desa desa. Thanks. Abrorry adam di Lampung"
@freeway2273,"Adoo2 kenapa dady undangan pace kepala suku gadungan ini dia kan tinggalnya di jakarta tidak di daerahnya😂?..., sama saja kalian baku tipu rame dan tidak ada hasil dari podcast kalian"
@naninu2177,"Oknum oknum nya harus diberantas,karena merugi banyak rakyat dan banyak yang tersakiti."
@yulinarsidomulyo9575,"Indonesia negara kaya, sumber daya alam yang sangat melimpah, tapi rakyatnya mayoritas hidup miskin, ini pasti ada yang salah dalam pengelolaannya. Thanks. Abrorry adam"
@santosprabowo5349,"Terapkan aja hukum koruptor wajib dihukum mati di Negeri ini. Pasti semua akan membaik.
Karena korupsi akar dari segalanya"
@Aris_Mariyanto,menit ke 7:15 : Mereka gak bisa lapor polisi karena gak punya uang. KOK jadi ingat Band Sukatani ..
@AbdulAzis-rv3fo,Benar Mentri dalam negeri tidak punya kerja kalia  jngan smpai ikut korupsi y
@abdulganichanel640,Undang pak prabowo sama ketua adat
@yulinarsidomulyo9575,90 persen akar masalah bertolak dari maraknya korupsi. Thanks. From Abrorry adam di Lampung
@HenceHence-y1r,"Lambat atau Tidak ada Pengawasan  ,,
dari 3 tungku /lembaga soal Dana Daerah ada atau tidak lembaga yg mengatur & mengawasi nya? 
Kepala Daerah  telah menerima setiap kunjungan kepala Negara 
Maap jika ada salah salah kata
trimakasih"
@tokofa493,Benar ibukota harus pindah di IKN secepatnya agar papua bisa dipantau dari kalimantan dan kemajuan merata
@AbdulAzis-rv3fo,Sudah nyata pejabat penhianat dri dewan perwakilan rakyat sudah di korupsi TPI jngan selalu salakan presiden TPI salakan DPR RI jga gubernur dan camat y
@andisusanto7615,Papua nasibnya sama seperti SABAH dan SARAWAK
@yulinarsidomulyo9575,"APBN Indonesia hampir 50 persen hanya untuk Papua, tapi pembangunan di Papua tak kunjung membanggakan rakyat Papua. thank you. From Abrorry adam di Lampung"
@AbdulAzis-rv3fo,Yg uang y di korupsi oleh penhianat  presiden menurunkan dana sekian ttpi yg di bawah tidak menyalurkan karna uang untuk perkembangan Papua di korupsi
@ErvisErvis-n2t,"Sampai kapan manusiahewan2 peliharaan iblis koruptor dimusnahkan dari bumi nusantara NKRI tercinta ini
Ayo pak Prabowo jangan cuma omon2 besar berantas korupsi 
BUKTIKAN BAPAK PRESIDENKU."
@AbdulAzis-rv3fo,Bapak presiden Prabowo utamakan seluruh rakyat Papua di dalam kesatuan Republik Indonesia Papua harus di kedepan  karna di Papua Adah keuangan negara' kesatuan Republik Indonesia itu yg utama baru pikirkan yg lain jga jngan terlalu pikirkan negaraluar pikirkan negara dulu jga rakyat mu klau seluruh rakyat mu makmur baru memikirkan yg lain di
@mitatank8389,"Selama ini indonesia bagian timur selalu berfikir papua di anak tirikan indonesia gak peduli pada papua makanya banyak yg berontak setelah ada konten bang bobon dan kenten2 kek gini jadi mikir, ini bukan masalah papua di anak tirikan memang pejabat pemerintah di sana yg kek dajjal, ok semua pejabat pasti korup lah tp gak sampek kek di papua, tiap tahun triliunan loh uang dr pusat di makan mentah2 sama oknum2 pejabat gilak sih.. liat anak2 disana sampek banyak gak pakek sandal di konten bang bobon sedih..😭"
@NgawayChannel,Susah kalo lawan koruptor. Ada 100 orang di parlemen. 75% koruptor 25% orang yg lurus. Pasti yg lurus di singkirkan demi kelancaran aksinya
@NgawayChannel,Ternyata mungsir pemberontak di Papua aja gak cukup. Pemerintahan papua pun juga harus di benahi. Jangan kasih penderitaan terus menerus ke rakyat papua.
@manicxhere3443,Paling bahaya mana sm ijazah jokowi
@kusoctaviarman5375,Instansi di Jawa Tengah CPNS tahun kemarin aja ada yg kena kasus gara2 skor skd
@WsA36,Masalah disamping dengan cara militer tapi juga harus secara humanis karena di Papua juga ada pengkhianatan dari orang Papua sendiri dan itu dimanfaatkan bangsa luar untuk diadu domba antara pemerintah dg rakyat Papua. Jangan mau kita diadu domba demi kepentingan bangsa luar yg tdk ingin rakyat Indonesia bersatu.
@AdityaRahman-z8w,Usut tuntas siapa yg pake uang itu ?? Berantas semua sampe akar2 nya
@marsudinmamun1211,Dana otsus kebayakn di makan gubernur papua sedniri bukqn buat rakyat dana otsus gde 2 x lipat dana propinsi lain
@m.alisyaripudin8226,Hayoh sia gawe mentri dalam negri .....
@BoedakLemboer,"Papua cm alat buat narik suara doang, sampe bela belain di pecah daerah nya😂😂😂😂 awok awok"
@AlvinoVin-z8u,"Semoga saudara kita dipapua semkin sejahtra aplgi yg dipedalmn,,untung ada pak TNI,,dusana ,,bnyk orng baik yg kasi donasi lewat pak TNI"
@AminSafitri-t8y,Selalu sakit ati Kalo liat podcast atau apapun tentang Papua...emang laknat penjahat2 elit itu...
@bashrc-kq8nu,"Andaikan OPM menggunakan soft approach dengan memanfaatkan situasi politik & hukum di Indonesia yang sarat KKN; dengan memberi subsidi langsung yang bersumber dari dana “Asing” kepada masyarakat & kepala suku di Papua: Pasti 95% masyarakat Papua akan bergabung dengan OPM. 
Dan pastinya pihak asing yang sudah melakukan observasi thd kekuatan SDA di tanah Papua mendukung ini."
@HennyMarthen-g9p,"LACAK.
Habiskan pejabat yg makan uang rakyat😡"
@iwanwahyudi3476,"Mendagri nya siapa? Ya mendagri mungkin lagi sibuk, g sempat memikirkan Papua. Nanti kl sdh terjadi kekacauan baru mendagri turun tangan, supaya keliatan kerja lah😅😅😅😅, mungkin juga mendagri lagi sibuk memantau perkembangan si fufufafa😅😅😅😅"
@Mister-X-plore,Mungkin kalau kepemerintahanya di Papua harusnya di mix dg kepemerintahan daerah lain.
@abunbunaji1187,𝘽𝙚𝙧𝙙𝙞𝙧𝙞 𝙙𝙞𝙖𝙩𝙖𝙨 𝙚𝙢𝙖𝙨 𝙗𝙚𝙧𝙟𝙖𝙡𝙖𝙣 𝙩𝙖𝙣𝙥𝙖 𝙖𝙡𝙖𝙨
@mrkephinz4366,Saya melihat lebih rela papua berdiri merdeka dan berdaulat diatas tanah leluhurnya sendiri dari pada melihat mereka yang sebagian besar dibawah garis kemiskinan dan dibawah kolonialisme indonesia. Papua bagian dari indonesia tetapi papua jarang sekali mendapatkan kesejahteraan dari negara indonesia dimana elit2 politik yang hanya mengambil sumberdaya papua bukan untuk kesejahteraan mereka sendiri😢
@rusdysyaputra8634,Kalo hukumnya jalan tegak lurus semua akan terselesaikan simpel
@glarakartika3244,Papua itu kaya akan emas tapi masyarakat nya makan aja susah. Mau sampai kapan saudara kita di papua bisa makmur
@LeslyOswordes,"Happy banget bisa dapet rezeki besar dari 𝐁𝐓𝐕❶❻❽, bener-bener puas!"
@EyhanWalters,"𝐁𝐓𝐕❶❻❽ bikin lupa masalah, hiburan yang hakiki!"
@ChickRobinsones,𝐁𝐓𝐕❶❻❽ menawarkan pengalaman visual yang menarik.
@RamaKyut,Gila orang komentar nyalahin presiden kalian bayangkan saja jadi ketua kelas aja dulu di kelas ngatur 30 siswa aja ruwet apalagi harus ngatur 1negara dikira masalah presiden cuman setitik
@dikatoby4518,Apakah Sila ke 5 sudah punah dan hanya slogan blaka
@bundanaazkateaning7973,"Intinya koruptor papua di bersihkan,tujuan nya itu krn dana gak prnh sampe di makan pejabat sana,beliau menceritakan ke adaan tp intinya itu za,ya semoga ini di dengar di pantau smp ke tujuan."
@TerryRodman-c7p,"Happy banget bisa dapet rezeki besar dari 𝐁𝐓𝐕❶❻❽, bener-bener puas!"
@slovercuy2073,🔥🔥🔥
@_ydhadsgn,"Semoga selalu kuat Papua,Papua akan selalu ada dalam pelukan ibu Pertiwi 🇮🇩"
@dikatoby4518,"Semoga podcast ini bisa terdengar pak presiden agar masalah yang ada di Papua bisa teratasi dengan benar, agar Indonesi lebih baik lagi"
@fauzanpratama1540,Masih dengan misi pencitraan UU TNI
@VeraYani-j9b,PATIPA.
@ytspektrum2533,Serius saya terharu dengan ketulusan bang lennis kogoya untuk masyarakat papua..❤
@kiyomasa2583,"Pejabatnya Rata² pada Biadab 
Rata² Koruptor isinya.. 
Korupsi sama foya-foya doang kerjanya... 
Hukum mati koruptor berapapun jumlah korupsinya  kalo mau rakyat sejahtera"
@sardidado2088,"om,ded lapor pak Prabowo usut tuntas pejabat pejabat yg di sana sampai tuntas"
@EdwardShadow-o6v,Tangkap oknum tersebut jahat sekali dia
@hendrykusniarto2565,PERCUMA CURHAT SAMA SI BOTAK DONGO DC INI GAK BAKAL ADA SOLUSI !!!
@inokjesee2222,"Ini bukan masalah baru kawan ini udah puluhan tahun... Dan sampai sekarang hampir tidak ada satupun yg melirik Indonesia timur supaya terbebas dr kemiskinan dan kebodohan.
Apa sengaja?! Apa karna bakalan tidak dapat apresiasi di mata Indonesia."
@Hfdfarm,"om, coba undang neneng rosdiana om"
@fahriaditama5023,"Bodo amat dah ancur2,hidup cuma sekali, sekalinya hidup di Indonesia huhhhh"
@Akulalapadamu_69,"hukum mati koruptor untuk membuat jera pelaku korupsi, bagaimana bisa maju negara kita, di kabupaten saja permainan gila bagaimana saudara kita d papua yg jauh itu ."
@ArsabilaKotaagung,Tentu nya om Deddy sudah lapor kan ini ke pak Prabowo dong ya agar oknum oknum di Papua yang korupsi dana Otsus gak sampai ke masyarakat
@jimmiosias3555,"jangankan di papua, saya yg di kota saja kecewa dan berharap diakuisisi negara lain 😊"
@abzonearth,"Benar karena masalah Papua Itu DURI DALAM DAGING ""Pejabat asli Papua yang tipu Masyarakat Papua"" koruptor anak asli Papua dan kalo ditangkap pasukan bayarannya bikin rusuh bakar2"
@ItaNovita-l9t,"Intinya pemda , gubernur, anggota dprd provinsi Papua itu yg wajib d periksa"
